threadId,messageId,label,skipped,subject,from,snippet
"","1941030008675d53","","not-job-related","Highlights of 2024: Stanley, Oura Ring 4, Allure & more","",""
"","1940f8adbf9708ae","","not-job-related","We found something you might like","",""
"1940f3b24d203f0c","1940f3b24d203f0c","Application","","Crack the salary code","Glassdoor <info@glassdoor.com>",""
"","1940e3a15d7c7113","","not-job-related","Your Favorite Styles of 2024","",""
"","1940baf0786d1c9d","","ignored-finance-receipt","Your Amazon.com order of ""Otstar Jar Opener Bottle..."".","",""
"","1940b7648e8dbdbb","","not-job-related","Your deals are right this way","",""
"","1940b454e55f810d","","not-job-related","We found something you might like","",""
"","1940aed07e344fa9","","not-job-related","Winter is more than just white","",""
"","1940ab998f7969b6","","no-match","Urs Hölzle posted: A single Google Cloud TPUv5 can now produce a weather forecast in just 8 minute... 💡","",""
"","1940aa5fd717dc21","","no-match","You have 3 new messages","",""
"","1940a73a6a3705d8","","ignored-finance-receipt","Paperless enrollment confirmation","",""
"","1940a6e3c748362e","","not-job-related","Chase security alert: You signed in with a new device","",""
"","1940a6def1cbb45d","","not-job-related","Your Requested Online Banking Identification Code","",""
"","1940a6dd7b9813f8","","not-job-related","""Welcome to Chase Online","",""
"","1940a3fe506267ab","","no-match","yutong, follow Robert Downey Jr. - Co-Founder at happy™","",""
"","1940a3878f4d5a66","","not-job-related","You have a package to pick up at the Amazon Locker - Tower 28A  - 970244","",""
"","1940a26f68ef13c5","","not-job-related","New York: Don’t Sleep On NYE","",""
"","19409ee994dbc3e7","","not-job-related","Keep up with Alexa","",""
"","194098f71315aedb","","not-job-related","We still want to hear about your experience!","",""
"","1940985afa576846","","not-job-related","Day 1 or one day? Make something great now.","",""
"","194091470456ee40","","not-job-related","The Best of SKIMS 2024","",""
"","19408d9100677c17","","no-match","You authorized a payment to Uber Eats","",""
"","19408d8fb72c8127","","no-match","You authorized a payment to Uber Eats","",""
"","19408bf5c59be55a","","not-job-related","🚨 Last Chance: Year-End Savings End TODAY!","",""
"","1940850e62cf16fd","","no-match","Louis Vuitton is hiring a Visual Merchandising Manager - New York City","",""
"","1940652c84c4fd6e","","not-job-related","Save up to 40% on tech, kitchen, and more","",""
"","19405f661d137ce3","","ignored-finance-receipt","Your Amazon.com order has shipped (#114-3078281-4873868)","",""
"","1940592b19f2ae46","","no-match","Weee Inc: $69.42 USD","",""
"","19405927ea08267d","","ignored-finance-receipt","Your way to pay with PayPal is set","",""
"","19405181753efd45","","no-match","Your refund from Zara USA Inc is on the way","",""
"","19404e1a03ec2e19","","no-match","yutong, you’re on a roll on LinkedIn!","",""
"","19404c9e5cc7e01a","","not-job-related","Details enclosed, Yutong: We're giving you the flexibility of on-the-go access with the Chase Mobile® app","",""
"","194041afd17bd148","","ignored-finance-receipt","Your Amazon.com order","",""
"","19403c0b6733ce6f","","not-job-related","🛑 Don’t Miss Out: Savings Deadline Ends Tomorrow","",""
"19403839ee1255cc","19403839ee1255cc","Application","","Yutong, as a Chase customer, we’re pleased to offer up to $700 and easy investing","""J.P. Morgan Wealth Management"" <Chase@e.chase.com>",""
"","194037b88772828d","","not-job-related","UP TO 50% OFF NEW SALE STYLES","",""
"","194034bd99c9e506","","not-job-related","We found something you might like","",""
"","1940130aea36ead8","","not-job-related","We found something you might like","",""
"","194006b212905c20","","no-match","Urs Hölzle posted: A single Google Cloud TPUv5 can now produce a weather forecast in just 8 minute... 💡","",""
"","193ff45a43310314","","not-job-related","ID.me Verification: How did we do?","",""
"","193ff38d7d11b7ff","","not-job-related","Happy Holidays! Treat yourself to new items picked just for you","",""
"","193ff0247f6631c2","","ignored-finance-receipt","yutong, will you rate your transaction at Amazon.com?","",""
"","193fecc542e3f9ea","","no-match","Your saved offers are ready","",""
"","193fec8b780984e0","","no-match","WA Fan Tuan Inc: $23.92 USD","",""
"","193fec6f678fcce6","","no-match","WA Fan Tuan Inc: $26.50 USD","",""
"","193fe953e18c80e8","","no-match","您已完成身份验证","",""
"","193fe8c14ad0aac6","","not-job-related","ID.me - 您已启用多重身份验证","",""
"","193fe8b620563bc6","","not-job-related","欢迎来到ID.me!","",""
"","193fe7782ca97048","","not-job-related","Last week's updates in your shared folders","",""
"","193fbe435ba29075","","not-job-related","Rauw Alejandro, FIFA Club World Cup, Shakira & more near you!","",""
"","193fbd2875ea5594","","not-job-related","Deals alert: up to 50% off this week","",""
"","193fb508ab5a3239","","no-match","Google: $2.17 USD","",""
"","193fb5056f0304a0","","ignored-finance-receipt","Your Google Play Order Receipt from Dec 24, 2024","",""
"","193fb2eac1a1da02","","not-job-related","We found something you might like","",""
"","193faf0cbc49ab15","","not-job-related","yutong, did 'RAINS Messenger Bag' meet your expectations? Review it on Amazon","",""
"","193fa8a13a97a978","","not-job-related","347 — This week on Cargo","",""
"","193f9d52ac01752e","","not-job-related","‼️ Final Call: Deadline Savings End FRIDAY","",""
"","193f9b122941ee64","","not-job-related","Just a few nights left to go all out","",""
"193f8af5ba0d0605","193f8af5ba0d0605","Application","","Yutong, earn 60,000 bonus points with Chase Sapphire Preferred.","""Chase Sapphire Preferred® "" <chase@email.chase.com>",""
"","193f85ca7f53e947","","ignored-finance-receipt","Did your recent Amazon order meet your expectations? Review it on Amazon","",""
"","193f6e4dfd8b1799","","not-job-related","Winter Sale starts today, up to 40% off","",""
"","193f6def209352bf","","not-job-related","We found something you might like","",""
"","193f622d2f62d8dd","","no-match","Urs Hölzle posted: A year after its launch, Gemini now regularly sits at the top of the Chatbot Ar... 💡","",""
"","193f60b77c3d75ae","","not-job-related","Christmas hits for you","",""
"","193f5b4f6fc910db","","not-job-related","Sell My Mac Quote Request | Computer Overhauls #542555","",""
"","193f5b3b3b28efae","","no-match","WA Fan Tuan Inc: $4.96 USD","",""
"","193f5ae0ffe76d86","","ignored-finance-receipt","You're one step away from managing your bills in one place","",""
"","193f55615aff6ab4","","not-job-related","Yutong, details enclosed: We're rewarding you for using your card on everyday purchases","",""
"","193f5554b5ea8ace","","not-job-related","Confirmed — yutong hu. You’ve been selected to apply for PayPal Credit based on your PayPal history.","",""
"","193f52c45a5c70b9","","not-job-related","Re: [Young Ones Next Up] Young Creatives - Mentorship Follow-Up","",""
"","193f50ae70653b81","","not-job-related","Re: Website Design Help","",""
"","193f4b1568e0dd51","","not-job-related","‼️ Final Call: Deadline Savings End FRIDAY","",""
"","193f4ad3325d0870","","not-job-related","yutong, holiday cheer in the Contra Community","",""
"","193f4986e5872a5e","","not-job-related","Happy Holidays from Creative Circle 🕺","",""
