threadId,messageId,label,skipped,subject,from,snippet
"1923e1b68499bdda","1923e1b68499bdda","Application","","Adecco Usa and others are hiring for Brand Ambassador in and around New York, NY","Lensa <jobalert@lensa.com>",""
"1923e1a8298dd606","1923e1a8298dd606","Application","","Yutong, don't miss these new Graphic Designer jobs","Lensa <jobalert@lensa.com>",""
"1923e1a754bbbc9a","1923e1a754bbbc9a","Application","","Check out these new Art Director jobs","Lensa <jobalert@lensa.com>",""
"1923e197f25d2bcf","1923e197f25d2bcf","Application","","Employer Posted Designer Job Leads You Should Apply to Now","Lensa <jobalert@lensa.com>",""
"1923d42455f55257","1923d42455f55257","Application","","Be the first to apply to Junior Digital Designer | Freelance at Fleur du Mal","Lensa 24 <lensa24@lensa.com>",""
"","1923c1ee8cd5e734","","not-job-related","Re: Let's Do It!","",""
"1923c1431473524c","1923c1431473524c","Offer","","Congratulations! Registration Complete on Branding Style Guides","Branding Style Guides <contact@brandingstyleguides.com>",""
"1923c140c0a5a1b6","1923c140c0a5a1b6","Interview","","Please confirm your registration on Branding Style Guides","Branding Style Guides <contact@brandingstyleguides.com>",""
"","1923bfbbb70c5e57","","not-job-related","Re: Let's Do It!","",""
"1923b168fc4ebd82","1923b168fc4ebd82","Application","","Just in: The Independent has new Graphic Design Intern jobs open","Lensa Aggregated <aggregated@lensa.com>",""
"","1923afdc0f70e5a6","","not-job-related","Earn one year’s free business membership","",""
"","1923ae0a73e84adc","","not-job-related","Welcome to the rawpixel community, Yutong Hu!","",""
"","1923a3ee6d8de75e","","not-job-related","WAIT! Don't forget your free download chance!🔥","",""
"","1923a1ea92cbc1d0","","no-match","🎉 Registration Success! Welcome to Pngtree❤️","",""
"","19239fa10acf856d","","not-job-related","Here's what's happening in New York.","",""
"1920b1b2fcf89d04","19239ddebd1bf10f","Application","","Re: Let's Do It!","Yutong Hu <sayhitoyutonghu@gmail.com>",""
"19239ac36020b6f7","19239ac36020b6f7","Application","","Yutong Hu, these companies may want to hire you","ZipRecruiter <alerts@ziprecruiter.com>",""
"","1923958336dba795","","no-match","yutong, customize  and brand your independent business 💡","",""
"191ec3fef0072e56","192394953d57c625","Application","","Re: Website Design Help","Yutong Hu <sayhitoyutonghu@gmail.com>",""
"19238fc726c03b4c","19238fc726c03b4c","Application","","Apply for these new Graphic Designer jobs in New York, NY today","Lensa <jobalert@lensa.com>",""
"19238f6fb0119b0c","19238f6fb0119b0c","Application","","Apply for these new Art Director jobs in New York, NY today","Lensa <jobalert@lensa.com>",""
"19238f6f47d823a9","19238f6f47d823a9","Application","","Employer Posted Graphic Design Intern Job Leads You Should Apply to Now","Lensa <jobalert@lensa.com>",""
"19238f431ecc63b6","19238f431ecc63b6","Application","","We think You and Hybe America could be a great match","Lensa <jobalert@lensa.com>",""
"19238f4228187871","19238f4228187871","Application","","Employer Posted Creative Director Job Leads You Should Apply to Now","Lensa <jobalert@lensa.com>",""
"19238f33c8361286","19238f33c8361286","Application","","Yutong, don't miss these new Design Director jobs","Lensa <jobalert@lensa.com>",""
"19238f3341444819","19238f3341444819","Application","","Graphic Design Internship jobs (Remote)","Lensa <jobalert@lensa.com>",""
"19238f254f8a0d6c","19238f254f8a0d6c","Application","","Benny and others are hiring for Founding Designer in and around New York, NY","Lensa <jobalert@lensa.com>",""
"19238ee828aacdbf","19238ee828aacdbf","Application","","136+ Design Intern jobs in New York, NY","Lensa <jobalert@lensa.com>",""
"","19238746ae9e54d6","","not-job-related","POV: A brand-new POV — this weekend's inspo","",""
"192381e9cd1c41f0","192381e9cd1c41f0","Application","","Be the first to apply to Freelance Graphic Designer at G-III Apparel Group","Lensa 24 <lensa24@lensa.com>",""
"19237bb2db47161f","19237bb2db47161f","Application","","Yutong: Immediate Help Requested","Work Openings <Listings@bizzjobs.com>",""
"19237961d4d7b90c","19237961d4d7b90c","Application","","Yutong: Immediate Help Requested","Work Openings <Listings@careerisland.net>",""
"1923794481c42bfc","1923794481c42bfc","Application","","YUTONG: Immediate Employment","Work Mentor AI <Listings@mezzos.net>",""
"","19237171dd02a676","","not-job-related","Working on your profile? We got you.","",""
"192368da88d49807","192368da88d49807","Interview","","👋 Please confirm your email","Pinterest <confirm@account.pinterest.com>",""
"","1923681da45b368d","","not-job-related","Security alert","",""
"","19236785382e0837","","not-job-related","YUTONG's Workspace has been downgraded to Loom Starter","",""
"192363ec5a894b8a","192363ec5a894b8a","Application","","Applicants Requested","9-27-24 <Listings@mezzos.net>",""
"19236348ac91a4d7","19236348ac91a4d7","Application","","Immediate Employment","""A.I. Work Matches"" <Listings@careerisland.net>",""
"19236271ea926601","19236271ea926601","Application","","New Message: Yutong: Applicants Requested","Work Mentor <Listings@bizzjobs.com>",""
"","192360091a4009d8","","no-match","You have 2 new messages","",""
"19235f699c220460","19235f699c220460","Application","","Just in: Dbi Consultants has new Graphic Design Intern jobs open","Lensa Aggregated <aggregated@lensa.com>",""
"","19235c454b0f4cb4","","not-job-related","Nicky Laatz Creations - Promotion - Autumn 50% off Sale","",""
"","192359cb2ca26b24","","no-match","yutong, follow Mel Robbins - Host of “Start Here” - Audible’s #1 Podcast  at Mel Robbins Media, Motivational Speaking & Coaching","",""
"","1923574590f63bf6","","ignored-finance-receipt","Re: Vinyl Print","",""
"19235434950e72e6","19235434950e72e6","Application","","Yutong Hu, check out this job that pays $100,000/yr!","ZipRecruiter <alerts@ziprecruiter.com>",""
"","19234dd73bbf55b2","","not-job-related","Stock up on Adobe Stock assets","",""
"","1923472c083d4a80","","not-job-related","Keep up with Alexa","",""
"","19234678c86d612c","","not-job-related","Add your scheduling page to your website","",""
"","192346401bdbe5c1","","not-job-related","Enjoying Squarespace? Subscribe to keep going!","",""
"","192343996806be0d","","not-job-related","yutong: you have an unused Prime benefit","",""
